TimeGenerated	UserPrincipalName	OperationName	SiteUrl	FileName	TargetFolder	ClientAppUsed	IPAddress	IsManagedDevice	Parameters
2025-06-06T14:41:00	angie.henderson@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/finance			Browser	66.249.64.1	TRUE	
2025-06-06T14:42:00	taylor.swift@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Report_67.pdf		Office 365 Web	78.137.97.10	TRUE	
2025-06-06T14:51:00	abigail.shaffer@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/finance			Outlook	66.249.64.1	TRUE	
2025-06-06T14:52:00	abigail.shaffer@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Plan_3.docx		Browser	66.249.64.1	TRUE	
2025-06-06T14:56:00	patty.perez@contoso.com	FileModified	https://contoso.sharepoint.com/sites/engineering	Strategy_12.pptx		Office 365 Web	66.249.64.1	TRUE	
2025-06-06T14:57:00	taylor.swift@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Strategy_41.pdf		Outlook	78.137.97.10	TRUE	
2025-06-06T14:59:00	gina.moore@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/hr			Outlook	86.23.123.45	TRUE	
2025-06-06T15:00:00	margaret.dds@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			Teams	86.23.123.45	TRUE	
2025-06-06T15:01:00	abigail.shaffer@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/hr	Budget_97.pptx		Browser	66.249.64.1	TRUE	
2025-06-06T15:01:00	patty.perez@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/marketing	Strategy_98.docx		SharePoint	66.249.64.1	TRUE	
2025-06-06T15:01:00	beyonce.knowles@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	SharePoint	78.137.97.10	TRUE	
2025-06-06T15:08:00	zendaya.coleman@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Presentation_41.xlsx		Teams	66.249.64.1	TRUE	
2025-06-06T15:08:00	tommy.walter@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			Outlook	66.249.64.1	TRUE	
2025-06-06T15:09:00	carla.gray@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			Office 365 Web	66.249.64.1	TRUE	
2025-06-06T15:09:00	abigail.shaffer@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	Teams	66.249.64.1	TRUE	
2025-06-06T15:12:00	patty.perez@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	SharePoint	66.249.64.1	TRUE	
2025-06-06T15:14:00	jason.bourne@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/hr	Strategy_35.docx		Outlook	78.137.97.10	TRUE	
2025-06-06T15:16:00	jamie.arnold@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	SharePoint	66.249.64.1	TRUE	
2025-06-06T15:19:00	ethan.adams@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/engineering			SharePoint	66.249.64.1	TRUE	
2025-06-06T15:20:00	patty.perez@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	SharePoint	66.249.64.1	TRUE	
2025-06-06T15:22:00	roger.federer@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Report_51.pdf		Office 365 Web	78.137.97.10	TRUE	
2025-06-06T15:24:00	cristian.santos@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Report_60.xlsx		Teams	78.137.97.10	TRUE	
2025-06-06T15:26:00	derek.zuniga@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	Browser	86.23.123.45	TRUE	
2025-06-06T15:27:00	tommy.walter@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/marketing			Teams	66.249.64.1	TRUE	
2025-06-06T15:28:00	holly.wood@contoso.com	FileModified	https://contoso.sharepoint.com/sites/hr	Presentation_97.pdf		SharePoint	78.137.97.10	TRUE	
2025-06-06T15:28:00	abigail.shaffer@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/finance			Browser	66.249.64.1	TRUE	
2025-06-06T15:29:00	lisa.hensley@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			SharePoint	66.249.64.1	TRUE	
2025-06-06T15:30:00	zendaya.coleman@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/marketing			Browser	66.249.64.1	TRUE	
2025-06-06T15:31:00	michele.williams@contoso.com	FileModified	https://contoso.sharepoint.com/sites/marketing	Plan_40.docx		Outlook	86.23.123.45	TRUE	
2025-06-06T15:35:00	roger.federer@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/finance	Report_20.docx		SharePoint	78.137.97.10	TRUE	
2025-06-06T15:38:00	lisa.hensley@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/marketing	Plan_22.docx		SharePoint	66.249.64.1	TRUE	
2025-06-06T15:38:00	gabrielle.davis@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Strategy_3.pdf		SharePoint	66.249.64.1	TRUE	
2025-06-06T15:40:00	brian.ramirez@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/marketing		Inbox	Teams	78.137.97.10	TRUE	
2025-06-06T15:40:00	zendaya.coleman@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			Browser	66.249.64.1	TRUE	
2025-06-06T15:42:00	margaret.dds@contoso.com	FileModified	https://contoso.sharepoint.com/sites/hr	Report_45.docx		SharePoint	86.23.123.45	TRUE	
2025-06-06T15:42:00	brian.ramirez@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/marketing		Inbox	Outlook	78.137.97.10	TRUE	
2025-06-06T15:43:00	ryan.munoz@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	Browser	86.23.123.45	TRUE	
2025-06-06T15:45:00	zendaya.coleman@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Outlook	66.249.64.1	TRUE	
2025-06-06T15:46:00	tommy.walter@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/hr	Plan_74.xlsx		Office 365 Web	66.249.64.1	TRUE	
2025-06-06T15:47:00	taylor.swift@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	Teams	78.137.97.10	TRUE	
2025-06-06T15:51:00	tommy.walter@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	Browser	66.249.64.1	TRUE	
2025-06-06T15:51:00	noah.rhodes@contoso.com	FileModified	https://contoso.sharepoint.com/sites/engineering	Budget_28.xlsx		Browser	78.137.97.10	TRUE	
2025-06-06T15:52:00	holly.wood@contoso.com	FileModified	https://contoso.sharepoint.com/sites/hr	Report_70.pdf		Browser	78.137.97.10	TRUE	
2025-06-06T15:53:00	tommy.walter@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/engineering			Outlook	66.249.64.1	TRUE	
2025-06-06T15:53:00	jason.bourne@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			SharePoint	78.137.97.10	TRUE	
2025-06-06T15:54:00	michele.williams@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			Teams	86.23.123.45	TRUE	
2025-06-06T15:55:00	gina.moore@contoso.com	FileModified	https://contoso.sharepoint.com/sites/marketing	Presentation_1.pdf		Outlook	86.23.123.45	TRUE	
2025-06-06T15:57:00	jamie.arnold@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Budget_78.xlsx		Office 365 Web	66.249.64.1	TRUE	
2025-06-06T16:03:00	angie.henderson@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	Browser	66.249.64.1	TRUE	
2025-06-06T16:09:00	gina.moore@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/hr			Office 365 Web	86.23.123.45	TRUE	
2025-06-06T16:11:00	connie.lawrence@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	Teams	86.23.123.45	TRUE	
2025-06-06T16:16:00	brian.ramirez@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/hr			Teams	78.137.97.10	TRUE	
2025-06-06T16:16:00	derek.zuniga@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			Browser	86.23.123.45	TRUE	
2025-06-06T16:17:00	angie.henderson@contoso.com	FileModified	https://contoso.sharepoint.com/sites/engineering	Strategy_10.docx		SharePoint	66.249.64.1	TRUE	
2025-06-06T16:18:00	tommy.walter@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Presentation_21.xlsx		Outlook	66.249.64.1	TRUE	
2025-06-06T16:18:00	daniel.wagner@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/finance			Teams	86.23.123.45	TRUE	
2025-06-06T16:18:00	patty.perez@contoso.com	FileModified	https://contoso.sharepoint.com/sites/hr	Budget_30.pdf		Outlook	66.249.64.1	TRUE	
2025-06-06T16:19:00	jason.bourne@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/engineering			SharePoint	78.137.97.10	TRUE	
2025-06-06T16:21:00	roger.federer@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Outlook	78.137.97.10	TRUE	
2025-06-06T16:22:00	holly.wood@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Browser	78.137.97.10	TRUE	
2025-06-06T16:22:00	cristian.santos@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	SharePoint	78.137.97.10	TRUE	
2025-06-06T16:23:00	jamie.arnold@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			Office 365 Web	66.249.64.1	TRUE	
2025-06-06T16:23:00	bilbo.baggins@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/finance			Teams	78.137.97.10	TRUE	
2025-06-06T16:24:00	gina.moore@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			Teams	86.23.123.45	TRUE	
2025-06-06T16:26:00	allison.hill@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/hr	Plan_99.pdf		Teams	78.137.97.10	TRUE	
2025-06-06T16:26:00	gina.moore@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Plan_77.pptx		Office 365 Web	86.23.123.45	TRUE	
2025-06-06T16:29:00	jason.bourne@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/engineering			SharePoint	78.137.97.10	TRUE	
2025-06-06T16:31:00	roger.federer@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Budget_29.pdf		Browser	78.137.97.10	TRUE	
2025-06-06T16:34:00	michele.williams@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			SharePoint	86.23.123.45	TRUE	
2025-06-06T16:35:00	daniel.wagner@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/marketing			Outlook	86.23.123.45	TRUE	
2025-06-06T16:36:00	cristian.santos@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/finance			Outlook	78.137.97.10	TRUE	
2025-06-06T16:39:00	carla.gray@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/hr			Teams	66.249.64.1	TRUE	
2025-06-06T16:41:00	jamie.arnold@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/engineering			Office 365 Web	66.249.64.1	TRUE	
2025-06-06T16:41:00	bilbo.baggins@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Plan_74.xlsx		Teams	78.137.97.10	TRUE	
2025-06-06T16:48:00	michele.williams@contoso.com	FileModified	https://contoso.sharepoint.com/sites/hr	Presentation_19.pdf		Teams	86.23.123.45	TRUE	
2025-06-06T16:49:00	dylan.miller@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/marketing	Strategy_56.docx		Teams	86.23.123.45	TRUE	
2025-06-06T16:57:00	cristian.santos@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/marketing	Report_5.pdf		Office 365 Web	78.137.97.10	TRUE	
2025-06-06T16:58:00	cristian.santos@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/hr	Report_75.pptx		Teams	78.137.97.10	TRUE	
2025-06-06T17:00:00	cristian.santos@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/finance	Strategy_45.xlsx		Browser	78.137.97.10	TRUE	
2025-06-06T17:00:00	angie.henderson@contoso.com	FileModified	https://contoso.sharepoint.com/sites/hr	Report_62.pptx		Browser	66.249.64.1	TRUE	
2025-06-07T09:00:00	dylan.miller@contoso.com	FileModified	https://contoso.sharepoint.com/sites/marketing	Strategy_50.pdf		SharePoint	86.23.123.45	TRUE	
2025-06-07T09:09:00	tommy.walter@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/engineering			SharePoint	66.249.64.1	TRUE	
2025-06-07T09:09:00	cristian.santos@contoso.com	FileModified	https://contoso.sharepoint.com/sites/hr	Plan_3.xlsx		Office 365 Web	78.137.97.10	TRUE	
2025-06-07T09:10:00	allison.hill@contoso.com	FileModified	https://contoso.sharepoint.com/sites/hr	Presentation_54.pdf		Office 365 Web	78.137.97.10	TRUE	
2025-06-07T09:11:00	gabrielle.davis@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/marketing	Plan_67.pptx		Outlook	66.249.64.1	TRUE	
2025-06-07T09:11:00	jamie.arnold@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			Outlook	66.249.64.1	TRUE	
2025-06-07T09:15:00	gabrielle.davis@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			Outlook	66.249.64.1	TRUE	
2025-06-07T09:16:00	jason.bourne@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/finance			Browser	78.137.97.10	TRUE	
2025-06-07T09:17:00	tommy.walter@contoso.com	FileModified	https://contoso.sharepoint.com/sites/engineering	Budget_33.pdf		Browser	66.249.64.1	TRUE	
2025-06-07T09:17:00	derek.zuniga@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/finance			SharePoint	86.23.123.45	TRUE	
2025-06-07T09:17:00	margaret.dds@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/marketing		Inbox	Browser	86.23.123.45	TRUE	
2025-06-07T09:18:00	abigail.shaffer@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	SharePoint	66.249.64.1	TRUE	
2025-06-07T09:18:00	noah.rhodes@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/finance	Plan_100.pptx		Teams	78.137.97.10	TRUE	
2025-06-07T09:22:00	abigail.shaffer@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/finance	Strategy_42.pdf		Teams	66.249.64.1	TRUE	
2025-06-07T09:22:00	noah.rhodes@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/marketing	Strategy_19.pdf		Office 365 Web	78.137.97.10	TRUE	
2025-06-07T09:22:00	lisa.hensley@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Office 365 Web	66.249.64.1	TRUE	
2025-06-07T09:24:00	holly.wood@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			Browser	78.137.97.10	TRUE	
2025-06-07T09:25:00	patty.perez@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/hr			Office 365 Web	66.249.64.1	TRUE	
2025-06-07T09:26:00	michele.williams@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Presentation_93.docx		Browser	86.23.123.45	TRUE	
2025-06-07T09:28:00	gina.moore@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/finance	Plan_18.pptx		Office 365 Web	86.23.123.45	TRUE	
2025-06-07T09:28:00	lisa.hensley@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			Office 365 Web	66.249.64.1	TRUE	
2025-06-07T09:28:00	carla.gray@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/marketing		Inbox	Office 365 Web	66.249.64.1	TRUE	
2025-06-07T09:36:00	daniel.wagner@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	Teams	86.23.123.45	TRUE	
2025-06-07T09:36:00	patty.perez@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Report_51.docx		Outlook	66.249.64.1	TRUE	
2025-06-07T09:37:00	dylan.miller@contoso.com	FileModified	https://contoso.sharepoint.com/sites/marketing	Presentation_15.docx		Outlook	86.23.123.45	TRUE	
2025-06-07T09:39:00	gabrielle.davis@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			Browser	66.249.64.1	TRUE	
2025-06-07T09:42:00	beyonce.knowles@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Teams	78.137.97.10	TRUE	
2025-06-07T09:45:00	gina.moore@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			Teams	86.23.123.45	TRUE	
2025-06-07T09:46:00	connie.lawrence@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/marketing	Plan_16.pdf		Office 365 Web	86.23.123.45	TRUE	
2025-06-07T09:48:00	monica.herrera@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Teams	66.249.64.1	TRUE	
2025-06-07T09:48:00	patty.perez@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/marketing		Inbox	Office 365 Web	66.249.64.1	TRUE	
2025-06-07T09:51:00	michele.williams@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Teams	86.23.123.45	TRUE	
2025-06-07T09:51:00	derek.zuniga@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/finance	Report_49.pdf		Office 365 Web	86.23.123.45	TRUE	
2025-06-07T09:55:00	ethan.adams@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			Office 365 Web	66.249.64.1	TRUE	
2025-06-07T09:56:00	monica.herrera@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/finance			Browser	66.249.64.1	TRUE	
2025-06-07T09:59:00	michele.williams@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/finance			Office 365 Web	86.23.123.45	TRUE	
2025-06-07T10:00:00	noah.rhodes@contoso.com	FileModified	https://contoso.sharepoint.com/sites/marketing	Plan_83.pdf		SharePoint	78.137.97.10	TRUE	
2025-06-07T10:05:00	bilbo.baggins@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			Office 365 Web	78.137.97.10	TRUE	
2025-06-07T10:05:00	tommy.walter@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Outlook	66.249.64.1	TRUE	
2025-06-07T10:05:00	derek.zuniga@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			Outlook	86.23.123.45	TRUE	
2025-06-07T10:06:00	monica.herrera@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/finance			Office 365 Web	66.249.64.1	TRUE	
2025-06-07T10:07:00	dylan.miller@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/hr			SharePoint	86.23.123.45	TRUE	
2025-06-07T10:08:00	michele.williams@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/finance			Browser	86.23.123.45	TRUE	
2025-06-07T10:12:00	lisa.jackson@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			Browser	78.137.97.10	TRUE	
2025-06-07T10:13:00	daniel.wagner@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/marketing			Office 365 Web	86.23.123.45	TRUE	
2025-06-07T10:14:00	zendaya.coleman@contoso.com	FileModified	https://contoso.sharepoint.com/sites/engineering	Plan_98.pptx		Office 365 Web	66.249.64.1	TRUE	
2025-06-07T10:14:00	angie.henderson@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			Browser	66.249.64.1	TRUE	
2025-06-07T10:14:00	dylan.miller@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Presentation_69.pdf		SharePoint	86.23.123.45	TRUE	
2025-06-07T10:15:00	taylor.swift@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Presentation_63.xlsx		Browser	78.137.97.10	TRUE	
2025-06-07T10:19:00	taylor.swift@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Report_54.xlsx		Browser	78.137.97.10	TRUE	
2025-06-07T10:20:00	monica.herrera@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			SharePoint	66.249.64.1	TRUE	
2025-06-07T10:21:00	beyonce.knowles@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	Outlook	78.137.97.10	TRUE	
2025-06-07T10:21:00	ryan.munoz@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/marketing	Budget_19.docx		Teams	86.23.123.45	TRUE	
2025-06-07T10:22:00	jamie.arnold@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Report_85.xlsx		Browser	66.249.64.1	TRUE	
2025-06-07T10:23:00	connie.lawrence@contoso.com	FileModified	https://contoso.sharepoint.com/sites/marketing	Strategy_64.docx		SharePoint	86.23.123.45	TRUE	
2025-06-07T10:28:00	brian.ramirez@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	Outlook	78.137.97.10	TRUE	
2025-06-07T10:29:00	lisa.hensley@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	Outlook	66.249.64.1	TRUE	
2025-06-07T10:29:00	noah.rhodes@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	Teams	78.137.97.10	TRUE	
2025-06-07T10:29:00	zendaya.coleman@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			SharePoint	66.249.64.1	TRUE	
2025-06-07T10:30:00	roger.federer@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			Teams	78.137.97.10	TRUE	
2025-06-07T10:30:00	brian.ramirez@contoso.com	FileModified	https://contoso.sharepoint.com/sites/marketing	Budget_87.docx		Browser	78.137.97.10	TRUE	
2025-06-07T10:33:00	holly.wood@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			Office 365 Web	78.137.97.10	TRUE	
2025-06-07T10:34:00	roger.federer@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Office 365 Web	78.137.97.10	TRUE	
2025-06-07T10:38:00	abigail.shaffer@contoso.com	FileModified	https://contoso.sharepoint.com/sites/engineering	Strategy_42.pptx		Browser	66.249.64.1	TRUE	
2025-06-07T10:38:00	derek.zuniga@contoso.com	FileModified	https://contoso.sharepoint.com/sites/engineering	Strategy_42.pdf		Office 365 Web	86.23.123.45	TRUE	
2025-06-07T10:38:00	lisa.jackson@contoso.com	FileModified	https://contoso.sharepoint.com/sites/engineering	Budget_54.docx		Browser	78.137.97.10	TRUE	
2025-06-07T10:42:00	beyonce.knowles@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	Office 365 Web	78.137.97.10	TRUE	
2025-06-07T10:43:00	beyonce.knowles@contoso.com	FileModified	https://contoso.sharepoint.com/sites/marketing	Presentation_3.pptx		Office 365 Web	78.137.97.10	TRUE	
2025-06-07T10:44:00	derek.zuniga@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Budget_52.xlsx		Browser	86.23.123.45	TRUE	
2025-06-07T10:45:00	dylan.miller@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Presentation_73.pptx		Teams	86.23.123.45	TRUE	
2025-06-07T10:46:00	taylor.swift@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/hr	Plan_79.docx		Teams	78.137.97.10	TRUE	
2025-06-07T10:46:00	jason.bourne@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			Teams	78.137.97.10	TRUE	
2025-06-07T10:48:00	lisa.jackson@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/marketing			Browser	78.137.97.10	TRUE	
2025-06-07T10:48:00	lisa.hensley@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/marketing	Report_69.pptx		Office 365 Web	66.249.64.1	TRUE	
2025-06-07T10:50:00	patty.perez@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/engineering			Office 365 Web	66.249.64.1	TRUE	
2025-06-07T10:52:00	gina.moore@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	Browser	86.23.123.45	TRUE	
2025-06-07T10:56:00	dylan.miller@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Plan_63.xlsx		Teams	86.23.123.45	TRUE	
2025-06-07T10:56:00	monica.herrera@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	Office 365 Web	66.249.64.1	TRUE	
2025-06-07T10:58:00	lisa.hensley@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	Browser	66.249.64.1	TRUE	
2025-06-07T11:01:00	michele.williams@contoso.com	FileModified	https://contoso.sharepoint.com/sites/finance	Plan_10.docx		Outlook	86.23.123.45	TRUE	
2025-06-07T11:02:00	ryan.munoz@contoso.com	FileModified	https://contoso.sharepoint.com/sites/hr	Presentation_6.pptx		SharePoint	86.23.123.45	TRUE	
2025-06-07T11:04:00	carla.gray@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/finance	Report_100.pdf		Office 365 Web	66.249.64.1	TRUE	
2025-06-07T11:05:00	patty.perez@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	Browser	66.249.64.1	TRUE	
2025-06-07T11:08:00	zendaya.coleman@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			Teams	66.249.64.1	TRUE	
2025-06-07T11:08:00	bilbo.baggins@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/engineering		Inbox	SharePoint	78.137.97.10	TRUE	
2025-06-07T11:08:00	daniel.wagner@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/hr		Inbox	SharePoint	86.23.123.45	TRUE	
2025-06-07T11:09:00	ryan.munoz@contoso.com	MoveToDeletedItems	https://contoso.sharepoint.com/sites/finance		Inbox	Teams	86.23.123.45	TRUE	
2025-06-07T11:09:00	gabrielle.davis@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/hr			Browser	66.249.64.1	TRUE	
2025-06-07T11:10:00	jason.bourne@contoso.com	FileModified	https://contoso.sharepoint.com/sites/engineering	Presentation_2.pptx		Office 365 Web	78.137.97.10	TRUE	
2025-06-07T11:10:00	monica.herrera@contoso.com	FileAccessed	https://contoso.sharepoint.com/sites/engineering	Presentation_11.docx		Teams	66.249.64.1	TRUE	
2025-06-07T11:11:00	angie.henderson@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/marketing			SharePoint	66.249.64.1	TRUE	
2025-06-07T11:11:00	margaret.dds@contoso.com	MailItemsAccessed	https://contoso.sharepoint.com/sites/finance			Outlook	86.23.123.45	TRUE	
2025-06-07T11:13:00	taylor.swift@contoso.com	TeamsSessionStarted	https://contoso.sharepoint.com/sites/finance			Teams	78.137.97.10	TRUE	
